case_id,created_at,completed_at,business_unit,department,country,vendor_id,vendor_tier,material_category,amount_usd,priority,channel,variant_ground_truth,event_count,rework_count,cycle_time_hours,sla_target_hours,sla_breached,fitness,conformant,touch_time_hours,estimated_wait_hours,automation_rate
P2P-000099,2026-02-16 07:46:10+00:00,2026-02-27 21:50:03+00:00,Consumer Products,Information Technology,Netherlands,V-037,B,Facilities,127335.47,Standard,ERP Portal,happy_path,13,0,278.0647,240.0,True,1.0,True,4.1979999999999995,273.8667222222222,0.38461538461538464
P2P-000100,2025-05-03 12:39:29+00:00,2025-05-13 22:50:57+00:00,Industrial Systems,Finance,Netherlands,V-033,B,Direct Materials,39827.08,Standard,ERP Portal,approval_rework,15,1,250.1913,240.0,True,0.8666666666666667,False,4.511333333333334,245.67977777777776,0.3333333333333333
P2P-000101,2026-03-29 04:51:36+00:00,2026-04-07 16:08:53+00:00,Industrial Systems,Facilities,Türkiye,V-073,C,IT Equipment,2974.77,Standard,ERP Portal,fast_track,12,0,227.2883,240.0,False,0.9230769230769231,False,2.4848333333333334,224.80322222222222,0.4166666666666667
P2P-000102,2026-01-22 19:26:26+00:00,2026-01-30 20:03:33+00:00,Industrial Systems,Facilities,Türkiye,V-041,B,Facilities,5173.22,Standard,Catalog,fast_track,12,0,192.6187,240.0,False,0.9230769230769231,False,2.7515,189.86711111111111,0.4166666666666667
P2P-000103,2025-02-22 07:18:28+00:00,2025-03-05 03:51:18+00:00,Industrial Systems,Operations,Türkiye,V-008,A,MRO,14423.12,Strategic,ERP Portal,duplicate_invoice+late_delivery,18,1,260.5473,336.0,False,0.7222222222222222,False,3.908166666666667,256.63905555555556,0.3333333333333333
P2P-000104,2025-04-29 12:31:48+00:00,2025-05-09 05:09:07+00:00,Industrial Systems,Information Technology,Türkiye,V-062,C,Direct Materials,11275.12,Standard,ERP Portal,payment_rework,16,2,232.6221,240.0,False,0.8125,False,4.225,228.39694444444444,0.3125
P2P-000105,2026-05-04 18:33:26+00:00,2026-05-13 12:31:12+00:00,Corporate Services,Engineering,Türkiye,V-066,C,MRO,6173.08,Standard,ERP Portal,happy_path,13,0,209.9628,240.0,False,1.0,True,2.8025,207.16027777777776,0.38461538461538464
P2P-000106,2026-03-11 12:21:35+00:00,2026-03-20 14:21:19+00:00,Consumer Products,Engineering,Türkiye,V-011,A,MRO,15628.3,Strategic,ERP Portal,approval_rework,15,1,217.9957,336.0,False,0.8666666666666667,False,3.8725,214.12305555555557,0.3333333333333333
P2P-000107,2025-02-22 07:03:21+00:00,2025-03-02 18:24:24+00:00,Industrial Systems,Engineering,Netherlands,V-039,B,Direct Materials,6871.92,Standard,Catalog,invoice_discrepancy,15,0,203.3509,240.0,False,0.8666666666666667,False,4.227833333333334,199.123,0.3333333333333333
P2P-000108,2026-06-14 04:17:04+00:00,2026-06-24 01:00:00+00:00,Industrial Systems,Finance,Poland,V-027,B,Direct Materials,4868.29,Standard,ERP Portal,happy_path,13,0,236.7158,240.0,False,1.0,True,2.9393333333333334,233.77622222222223,0.38461538461538464
P2P-000109,2025-12-25 09:52:46+00:00,2026-01-08 07:45:01+00:00,Industrial Systems,Operations,Türkiye,V-027,B,IT Equipment,14736.46,Standard,Catalog,happy_path+late_delivery,14,0,333.8711,240.0,True,0.9285714285714286,False,3.4855,330.38533333333334,0.35714285714285715
P2P-000110,2026-05-25 20:32:46+00:00,2026-06-08 12:14:34+00:00,Corporate Services,Operations,Türkiye,V-066,C,MRO,57932.96,Standard,ERP Portal,happy_path+late_delivery,14,0,327.6969,240.0,True,0.9285714285714286,False,3.4768333333333334,324.2198333333333,0.35714285714285715
P2P-000111,2026-01-22 06:23:50+00:00,2026-01-31 11:36:45+00:00,Industrial Systems,Facilities,Türkiye,V-055,B,MRO,89912.76,Standard,Catalog,approval_rework,15,1,221.2154,240.0,False,0.8666666666666667,False,3.7758333333333334,217.43944444444443,0.3333333333333333
P2P-000112,2025-05-29 21:40:22+00:00,2025-06-05 18:06:53+00:00,Consumer Products,Operations,Türkiye,V-043,B,Direct Materials,10993.06,Urgent,ERP Portal,invoice_discrepancy,15,0,164.4422,120.0,True,0.8666666666666667,False,3.2209999999999996,161.22094444444443,0.3333333333333333
P2P-000113,2026-05-30 20:17:15+00:00,2026-06-10 07:24:49+00:00,Consumer Products,Operations,Poland,V-035,B,MRO,31997.9,Standard,ERP Portal,payment_rework,16,2,251.1263,240.0,True,0.8125,False,4.191,246.9351111111111,0.3125
P2P-000114,2025-04-03 04:55:14+00:00,2025-04-14 06:26:13+00:00,Consumer Products,Finance,Türkiye,V-074,C,Professional Services,51349.94,Urgent,ERP Portal,three_way_match_failure,14,0,265.5164,120.0,True,0.7857142857142857,False,3.7385,261.7778888888889,0.35714285714285715
P2P-000115,2026-05-04 01:18:31+00:00,2026-05-10 16:17:33+00:00,Industrial Systems,Facilities,Türkiye,V-051,B,Professional Services,9977.72,Standard,Catalog,missing_approval,12,0,158.9839,240.0,False,0.9230769230769231,False,2.6518333333333337,156.33205555555554,0.4166666666666667
P2P-000116,2025-05-29 21:09:51+00:00,2025-06-06 19:29:48+00:00,Consumer Products,Engineering,Türkiye,V-042,B,MRO,14059.01,Standard,ERP Portal,fast_track+late_delivery,13,0,190.3326,240.0,False,0.8461538461538461,False,3.3468333333333335,186.98566666666667,0.38461538461538464
P2P-000117,2025-12-25 04:05:55+00:00,2026-01-03 18:58:08+00:00,Industrial Systems,Engineering,Türkiye,V-008,A,Professional Services,6514.32,Standard,ERP Portal,approval_rework,15,1,230.8705,240.0,False,0.8666666666666667,False,3.5476666666666663,227.32261111111112,0.3333333333333333
P2P-000118,2025-04-13 16:04:25+00:00,2025-04-24 18:51:30+00:00,Industrial Systems,Facilities,Türkiye,V-023,B,MRO,20540.51,Standard,Catalog,approval_rework,15,1,266.7848,240.0,True,0.8666666666666667,False,3.9005,262.8842222222222,0.3333333333333333
P2P-000119,2026-03-02 09:21:52+00:00,2026-03-11 02:07:20+00:00,Corporate Services,Engineering,Türkiye,V-067,C,IT Equipment,21043.66,Standard,ERP Portal,happy_path,13,0,208.7579,240.0,False,1.0,True,3.4155,205.34227777777778,0.38461538461538464
P2P-000120,2025-11-21 12:11:56+00:00,2025-12-14 12:51:28+00:00,Corporate Services,Operations,Türkiye,V-071,C,Direct Materials,80372.3,Strategic,ERP Portal,happy_path+late_delivery,14,0,552.6589,336.0,True,0.9285714285714286,False,3.2083333333333335,549.4505555555555,0.35714285714285715
P2P-000121,2025-10-11 19:04:58+00:00,2025-10-20 06:13:24+00:00,Consumer Products,Engineering,Türkiye,V-060,C,IT Equipment,7149.86,Strategic,ERP Portal,happy_path,13,0,203.1408,336.0,False,1.0,True,3.565166666666667,199.57538888888888,0.38461538461538464
P2P-000122,2026-04-15 01:36:55+00:00,2026-04-21 17:20:00+00:00,Industrial Systems,Facilities,Germany,V-051,B,Direct Materials,43690.44,Urgent,ERP Portal,happy_path,13,0,159.7181,120.0,True,1.0,True,3.0961666666666665,156.6218888888889,0.38461538461538464
P2P-000123,2025-02-21 00:25:31+00:00,2025-03-05 22:56:39+00:00,Industrial Systems,Operations,Germany,V-060,C,Direct Materials,7965.62,Standard,ERP Portal,happy_path,13,0,310.5189,240.0,True,1.0,True,3.387,307.1318888888889,0.38461538461538464
P2P-000124,2025-04-17 05:58:36+00:00,2025-04-24 03:49:15+00:00,Corporate Services,Facilities,Türkiye,V-053,B,MRO,35490.56,Urgent,ERP Portal,payment_rework,16,2,165.8443,120.0,True,0.8125,False,3.5564999999999998,162.28766666666667,0.3125
P2P-000125,2025-09-07 13:11:29+00:00,2025-09-13 19:49:46+00:00,Industrial Systems,Engineering,Poland,V-055,B,Direct Materials,9806.53,Standard,ERP Portal,three_way_match_failure,14,0,150.6383,240.0,False,0.7857142857142857,False,3.4091666666666662,147.2288888888889,0.35714285714285715
P2P-000126,2026-01-21 08:54:05+00:00,2026-01-29 10:55:23+00:00,Corporate Services,Finance,Germany,V-061,C,Direct Materials,5781.9,Urgent,ERP Portal,invoice_discrepancy,15,0,194.0218,120.0,True,0.8666666666666667,False,4.316,189.70566666666667,0.3333333333333333
P2P-000127,2026-02-09 16:48:00+00:00,2026-02-22 04:03:29+00:00,Consumer Products,Finance,Germany,V-021,B,Professional Services,67343.95,Standard,Email Intake,missing_approval,12,0,299.2583,240.0,True,0.9230769230769231,False,3.0733333333333333,296.1847222222222,0.4166666666666667
P2P-000128,2026-02-01 00:08:36+00:00,2026-02-23 07:32:57+00:00,Consumer Products,Operations,Poland,V-072,C,Professional Services,22438.97,Standard,Catalog,approval_rework+late_delivery,16,1,535.406,240.0,True,0.8125,False,4.308666666666666,531.0971666666667,0.3125
P2P-000129,2026-06-14 03:53:54+00:00,2026-06-29 08:21:35+00:00,Corporate Services,Operations,Türkiye,V-037,B,MRO,12988.9,Standard,ERP Portal,fast_track+late_delivery,13,0,364.4615,240.0,True,0.8461538461538461,False,3.2261666666666664,361.23522222222226,0.38461538461538464
P2P-000130,2025-02-03 14:02:58+00:00,2025-02-14 18:46:21+00:00,Corporate Services,Engineering,Poland,V-071,C,Professional Services,78260.75,Strategic,ERP Portal,happy_path,13,0,268.7233,336.0,False,1.0,True,3.2333333333333334,265.4897222222222,0.38461538461538464
P2P-000131,2026-03-31 15:05:00+00:00,2026-04-07 13:42:29+00:00,Consumer Products,Engineering,Türkiye,V-032,B,Professional Services,13560.57,Standard,Email Intake,happy_path,13,0,166.625,240.0,False,1.0,True,2.8198333333333334,163.8048888888889,0.38461538461538464
P2P-000132,2025-11-03 16:32:05+00:00,2025-11-09 06:54:25+00:00,Consumer Products,Facilities,Türkiye,V-012,A,Professional Services,6451.93,Standard,ERP Portal,happy_path,13,0,134.3725,240.0,False,1.0,True,3.0536666666666665,131.31855555555558,0.38461538461538464
P2P-000133,2025-07-12 17:49:46+00:00,2025-07-21 06:42:24+00:00,Corporate Services,Operations,Türkiye,V-030,B,Direct Materials,3544.07,Strategic,Catalog,three_way_match_failure,14,0,204.8772,336.0,False,0.7857142857142857,False,3.490333333333333,201.3868888888889,0.35714285714285715
P2P-000134,2026-02-19 01:29:13+00:00,2026-02-28 04:32:44+00:00,Corporate Services,Information Technology,Germany,V-005,A,Professional Services,39290.38,Standard,ERP Portal,happy_path,13,0,219.0589,240.0,False,1.0,True,2.7961666666666662,216.26244444444444,0.38461538461538464
P2P-000135,2025-02-03 05:15:56+00:00,2025-02-14 20:06:33+00:00,Corporate Services,Engineering,Poland,V-041,B,IT Equipment,86929.96,Standard,ERP Portal,approval_rework,15,1,278.8436,240.0,True,0.8666666666666667,False,3.819,275.0246111111111,0.3333333333333333
P2P-000136,2025-04-08 23:10:14+00:00,2025-04-19 10:39:09+00:00,Corporate Services,Operations,Poland,V-049,B,Direct Materials,7092.38,Strategic,ERP Portal,happy_path+late_delivery,14,0,251.4821,336.0,False,0.9285714285714286,False,2.949,248.53294444444444,0.35714285714285715
P2P-000137,2026-01-17 00:35:07+00:00,2026-01-27 03:39:49+00:00,Consumer Products,Information Technology,Germany,V-061,C,Direct Materials,44614.65,Standard,Catalog,three_way_match_failure,14,0,243.0784,240.0,True,0.7857142857142857,False,3.5193333333333334,239.55900000000003,0.35714285714285715
P2P-000138,2026-05-06 11:38:53+00:00,2026-05-13 00:49:37+00:00,Industrial Systems,Operations,Poland,V-004,A,Direct Materials,5820.49,Standard,Catalog,happy_path,13,0,157.179,240.0,False,1.0,True,2.9923333333333333,154.18655555555554,0.38461538461538464
P2P-000139,2026-05-12 01:32:16+00:00,2026-05-19 13:28:58+00:00,Consumer Products,Operations,Germany,V-008,A,IT Equipment,26563.81,Standard,ERP Portal,happy_path,13,0,179.9452,240.0,False,1.0,True,3.3516666666666666,176.59333333333333,0.38461538461538464
P2P-000140,2025-11-05 18:02:37+00:00,2025-11-20 00:10:04+00:00,Consumer Products,Facilities,Poland,V-077,C,Facilities,3504.11,Standard,Catalog,happy_path+late_delivery,14,0,342.1242,240.0,True,0.9285714285714286,False,3.5906666666666665,338.5335,0.35714285714285715
P2P-000141,2025-04-24 00:01:56+00:00,2025-04-30 21:13:37+00:00,Consumer Products,Information Technology,Poland,V-072,C,MRO,6081.09,Standard,Email Intake,fast_track,12,0,165.1948,240.0,False,0.9230769230769231,False,3.0895,162.10522222222224,0.4166666666666667
P2P-000142,2026-06-17 09:29:45+00:00,2026-06-28 03:41:23+00:00,Consumer Products,Finance,Türkiye,V-013,A,IT Equipment,16796.85,Standard,ERP Portal,duplicate_invoice,17,1,258.194,240.0,True,0.7647058823529411,False,3.447666666666667,254.7462222222222,0.35294117647058826
P2P-000143,2026-03-02 10:16:41+00:00,2026-03-13 14:52:37+00:00,Industrial Systems,Operations,Türkiye,V-038,B,Direct Materials,47060.47,Urgent,Email Intake,missing_approval+late_delivery,13,0,268.5991,120.0,True,0.8461538461538461,False,3.2583333333333333,265.34055555555557,0.38461538461538464
P2P-000144,2025-03-01 20:49:52+00:00,2025-03-10 07:45:27+00:00,Consumer Products,Facilities,Poland,V-011,A,Direct Materials,75598.51,Standard,ERP Portal,approval_rework,15,1,202.9264,240.0,False,0.8666666666666667,False,3.994333333333333,198.93205555555554,0.3333333333333333
P2P-000145,2025-04-18 15:54:21+00:00,2025-04-26 18:09:22+00:00,Consumer Products,Operations,Germany,V-048,B,IT Equipment,34237.04,Standard,ERP Portal,approval_rework,15,1,194.2503,240.0,False,0.8666666666666667,False,3.9778333333333333,190.27244444444443,0.3333333333333333
P2P-000146,2026-06-08 12:07:46+00:00,2026-06-16 07:04:17+00:00,Consumer Products,Operations,Netherlands,V-001,A,Direct Materials,77493.28,Standard,ERP Portal,happy_path,13,0,186.942,240.0,False,1.0,True,3.146166666666667,183.79577777777777,0.38461538461538464
P2P-000147,2025-02-12 07:56:57+00:00,2025-02-21 06:49:55+00:00,Corporate Services,Finance,Türkiye,V-053,B,MRO,17507.3,Standard,ERP Portal,invoice_discrepancy,15,0,214.883,240.0,False,0.8666666666666667,False,4.213166666666667,210.66961111111112,0.3333333333333333
P2P-000148,2025-05-14 22:43:26+00:00,2025-05-20 05:28:55+00:00,Consumer Products,Engineering,Türkiye,V-028,B,Professional Services,8556.84,Standard,ERP Portal,fast_track,12,0,126.7581,240.0,False,0.9230769230769231,False,3.0188333333333333,123.73922222222222,0.4166666666666667
P2P-000149,2026-05-10 20:29:07+00:00,2026-05-15 03:18:35+00:00,Industrial Systems,Facilities,Türkiye,V-043,B,Direct Materials,23233.8,Urgent,Email Intake,missing_approval,12,0,102.8246,120.0,False,0.9230769230769231,False,2.7925,100.03194444444443,0.4166666666666667
P2P-000150,2025-03-14 17:13:34+00:00,2025-03-22 22:38:07+00:00,Industrial Systems,Operations,Netherlands,V-008,A,IT Equipment,35328.25,Standard,ERP Portal,happy_path,13,0,197.4093,240.0,False,1.0,True,2.586,194.82316666666665,0.38461538461538464
P2P-000151,2025-05-23 07:52:57+00:00,2025-06-06 12:38:21+00:00,Corporate Services,Finance,Türkiye,V-080,C,MRO,7701.52,Standard,ERP Portal,payment_rework,16,2,340.7568,240.0,True,0.8125,False,3.9955,336.76116666666667,0.3125
P2P-000152,2025-10-31 08:29:28+00:00,2025-11-08 17:06:39+00:00,Industrial Systems,Operations,Germany,V-024,B,IT Equipment,30795.02,Standard,ERP Portal,fast_track,12,0,200.6198,240.0,False,0.9230769230769231,False,2.4731666666666663,198.14655555555555,0.4166666666666667
P2P-000153,2025-02-26 00:27:46+00:00,2025-03-13 23:35:24+00:00,Industrial Systems,Engineering,Poland,V-068,C,Direct Materials,58123.29,Strategic,ERP Portal,happy_path+late_delivery,14,0,383.1275,336.0,True,0.9285714285714286,False,3.381,379.74622222222223,0.35714285714285715
P2P-000154,2025-02-19 23:41:57+00:00,2025-02-27 14:34:14+00:00,Industrial Systems,Finance,Türkiye,V-025,B,IT Equipment,23057.3,Standard,ERP Portal,happy_path,13,0,182.8715,240.0,False,1.0,True,2.8335,180.03788888888892,0.38461538461538464
P2P-000155,2026-05-19 23:11:48+00:00,2026-05-25 15:29:01+00:00,Industrial Systems,Information Technology,Türkiye,V-010,A,Professional Services,9001.13,Standard,ERP Portal,fast_track,12,0,136.2871,240.0,False,0.9230769230769231,False,3.1814999999999998,133.10544444444446,0.4166666666666667
P2P-000156,2026-06-23 09:37:21+00:00,2026-07-01 20:35:33+00:00,Consumer Products,Information Technology,Germany,V-054,B,Facilities,23097.75,Standard,Catalog,happy_path,13,0,202.9702,240.0,False,1.0,True,2.380333333333333,200.58966666666666,0.38461538461538464
P2P-000157,2025-05-11 17:28:25+00:00,2025-05-20 19:04:22+00:00,Corporate Services,Finance,Germany,V-037,B,Direct Materials,50883.6,Standard,ERP Portal,approval_rework+late_delivery,16,1,217.5994,240.0,False,0.8125,False,4.337000000000001,213.26216666666667,0.3125
P2P-000158,2026-03-11 15:37:07+00:00,2026-03-20 05:54:11+00:00,Industrial Systems,Engineering,Türkiye,V-057,B,Direct Materials,47280.0,Standard,ERP Portal,fast_track+late_delivery,13,0,206.2845,240.0,False,0.8461538461538461,False,2.801,203.48344444444444,0.38461538461538464
P2P-000159,2026-02-15 17:22:03+00:00,2026-02-27 17:38:33+00:00,Industrial Systems,Engineering,Germany,V-067,C,IT Equipment,65258.58,Strategic,ERP Portal,payment_rework,16,2,288.2752,336.0,False,0.8125,False,4.828833333333334,283.44616666666667,0.3125
P2P-000160,2026-05-31 11:56:04+00:00,2026-06-11 02:13:46+00:00,Industrial Systems,Operations,Poland,V-044,B,Direct Materials,13830.07,Strategic,ERP Portal,duplicate_invoice,17,1,254.2951,336.0,False,0.7647058823529411,False,3.6161666666666665,250.67883333333333,0.35294117647058826
P2P-000161,2026-01-25 16:05:14+00:00,2026-02-01 03:08:35+00:00,Corporate Services,Operations,Netherlands,V-039,B,Direct Materials,7339.55,Standard,ERP Portal,happy_path,13,0,155.0559,240.0,False,1.0,True,2.692833333333333,152.363,0.38461538461538464
P2P-000162,2025-10-02 08:31:50+00:00,2025-10-10 20:16:59+00:00,Industrial Systems,Facilities,Poland,V-027,B,MRO,9675.81,Standard,ERP Portal,happy_path,13,0,203.7527,240.0,False,1.0,True,3.2126666666666663,200.53983333333332,0.38461538461538464
P2P-000163,2025-06-12 00:04:00+00:00,2025-06-21 03:25:24+00:00,Industrial Systems,Engineering,Poland,V-053,B,Direct Materials,2509.11,Standard,ERP Portal,happy_path+late_delivery,14,0,219.3569,240.0,False,0.9285714285714286,False,3.445666666666667,215.911,0.35714285714285715
P2P-000164,2025-03-29 08:54:52+00:00,2025-04-07 22:18:39+00:00,Consumer Products,Operations,Türkiye,V-057,B,Direct Materials,33994.1,Strategic,ERP Portal,happy_path,13,0,229.3966,336.0,False,1.0,True,3.1033333333333335,226.29305555555555,0.38461538461538464
P2P-000165,2026-05-13 04:00:19+00:00,2026-05-21 03:02:02+00:00,Industrial Systems,Operations,Türkiye,V-030,B,MRO,25634.84,Standard,Catalog,happy_path,13,0,191.0288,240.0,False,1.0,True,2.8845,188.1441111111111,0.38461538461538464
P2P-000166,2026-01-05 09:33:16+00:00,2026-01-14 13:52:16+00:00,Industrial Systems,Information Technology,Netherlands,V-017,A,Direct Materials,27262.15,Standard,ERP Portal,happy_path,13,0,220.3168,240.0,False,1.0,True,3.0886666666666667,217.228,0.38461538461538464
P2P-000167,2025-11-09 03:21:20+00:00,2025-11-23 12:59:07+00:00,Corporate Services,Facilities,Türkiye,V-061,C,Professional Services,33383.49,Standard,ERP Portal,payment_rework,16,2,345.6299,240.0,True,0.8125,False,4.414833333333333,341.2148888888889,0.3125
P2P-000168,2026-01-30 17:35:52+00:00,2026-02-05 19:39:32+00:00,Corporate Services,Engineering,Türkiye,V-013,A,Professional Services,27777.17,Standard,ERP Portal,fast_track,12,0,146.0614,240.0,False,0.9230769230769231,False,2.619,143.4421111111111,0.4166666666666667
P2P-000169,2026-03-23 06:59:07+00:00,2026-03-28 08:01:02+00:00,Consumer Products,Finance,Netherlands,V-034,B,IT Equipment,9221.15,Urgent,ERP Portal,three_way_match_failure,14,0,121.0321,120.0,True,0.7857142857142857,False,3.246,117.78594444444445,0.35714285714285715
P2P-000170,2025-05-27 14:34:26+00:00,2025-06-03 02:55:38+00:00,Consumer Products,Operations,Türkiye,V-013,A,MRO,30104.74,Standard,ERP Portal,happy_path,13,0,156.3534,240.0,False,1.0,True,3.186166666666667,153.16716666666665,0.38461538461538464
