case_id,fitness,edit_distance,conformant,missing_activities,unexpected_activities,repeated_activities
P2P-000477,1.0,0,True,,,
P2P-000478,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-000479,1.0,0,True,,,
P2P-000480,1.0,0,True,,,
P2P-000481,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-000482,0.8461538461538461,2,False,Manager Approval,Delivery Delayed,
P2P-000483,0.9230769230769231,1,False,Manager Approval,,
P2P-000484,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-000485,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-000486,0.9285714285714286,1,False,,Delivery Delayed,
P2P-000487,1.0,0,True,,,
P2P-000488,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-000489,1.0,0,True,,,
P2P-000490,0.8461538461538461,2,False,Manager Approval,Delivery Delayed,
P2P-000491,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-000492,1.0,0,True,,,
P2P-000493,1.0,0,True,,,
P2P-000494,0.9230769230769231,1,False,Manager Approval,,
P2P-000495,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-000496,1.0,0,True,,,
P2P-000497,1.0,0,True,,,
P2P-000498,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-000499,1.0,0,True,,,
P2P-000500,0.9230769230769231,1,False,Manager Approval,,
P2P-000501,0.9230769230769231,1,False,Manager Approval,,
P2P-000502,1.0,0,True,,,
P2P-000503,1.0,0,True,,,
P2P-000504,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-000505,0.9230769230769231,1,False,Manager Approval,,
P2P-000506,1.0,0,True,,,
P2P-000507,1.0,0,True,,,
P2P-000508,1.0,0,True,,,
P2P-000509,1.0,0,True,,,
P2P-000510,1.0,0,True,,,
P2P-000511,1.0,0,True,,,
P2P-000512,1.0,0,True,,,
P2P-000513,0.8125,3,False,,Delivery Delayed | Request Reworked,Manager Approval
P2P-000514,1.0,0,True,,,
P2P-000515,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-000516,1.0,0,True,,,
P2P-000517,1.0,0,True,,,
P2P-000518,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-000519,1.0,0,True,,,
P2P-000520,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-000521,1.0,0,True,,,
P2P-000522,0.9230769230769231,1,False,Manager Approval,,
P2P-000523,1.0,0,True,,,
P2P-000524,0.8461538461538461,2,False,Manager Approval,Delivery Delayed,
P2P-000525,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-000526,1.0,0,True,,,
P2P-000527,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-000528,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-000529,1.0,0,True,,,
P2P-000530,1.0,0,True,,,
P2P-000531,0.8125,3,False,,Delivery Delayed | Request Reworked,Manager Approval
P2P-000532,0.8461538461538461,2,False,Manager Approval,Delivery Delayed,
P2P-000533,1.0,0,True,,,
P2P-000534,1.0,0,True,,,
P2P-000535,0.9230769230769231,1,False,Manager Approval,,
P2P-000536,0.9285714285714286,1,False,,Delivery Delayed,
P2P-000537,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-000538,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-000539,0.8461538461538461,2,False,Manager Approval,Delivery Delayed,
P2P-000540,0.9230769230769231,1,False,Manager Approval,,
P2P-000541,1.0,0,True,,,
P2P-000542,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-000543,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-000544,1.0,0,True,,,
P2P-000545,0.8125,3,False,,Delivery Delayed | Invoice Blocked | Invoice Corrected,
P2P-000546,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-000547,1.0,0,True,,,
P2P-000548,0.9230769230769231,1,False,Manager Approval,,
P2P-000549,1.0,0,True,,,
P2P-000550,1.0,0,True,,,
P2P-000551,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-000552,1.0,0,True,,,
P2P-000553,0.8125,3,False,,Delivery Delayed | Request Reworked,Manager Approval
P2P-000554,1.0,0,True,,,
P2P-000555,0.9230769230769231,1,False,Manager Approval,,
P2P-000556,1.0,0,True,,,
P2P-000557,0.9230769230769231,1,False,Manager Approval,,
P2P-000558,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-000559,0.8125,3,False,,Delivery Delayed | Invoice Blocked | Invoice Corrected,
P2P-000560,1.0,0,True,,,
P2P-000561,0.9230769230769231,1,False,Manager Approval,,
P2P-000562,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-000563,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-000564,1.0,0,True,,,
P2P-000565,1.0,0,True,,,
P2P-000566,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-000567,0.9230769230769231,1,False,Manager Approval,,
P2P-000568,0.9230769230769231,1,False,Manager Approval,,
P2P-000569,1.0,0,True,,,
P2P-000570,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-000571,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-000572,1.0,0,True,,,
P2P-000573,1.0,0,True,,,
P2P-000574,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-000575,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-000576,1.0,0,True,,,
P2P-000577,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-000578,1.0,0,True,,,
P2P-000579,1.0,0,True,,,
P2P-000580,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-000581,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-000582,0.7647058823529411,4,False,,Delivery Delayed | Payment Rejected,Invoice Matched | Payment Authorized
P2P-000583,1.0,0,True,,,
P2P-000584,1.0,0,True,,,
P2P-000585,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-000586,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-000587,1.0,0,True,,,
P2P-000588,0.8461538461538461,2,False,Manager Approval,Delivery Delayed,
P2P-000589,1.0,0,True,,,
P2P-000590,0.9285714285714286,1,False,,Delivery Delayed,
P2P-000591,0.8125,3,False,,Delivery Delayed | Request Reworked,Manager Approval
P2P-000592,1.0,0,True,,,
P2P-000593,1.0,0,True,,,
P2P-000594,1.0,0,True,,,
P2P-000595,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-000596,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-000597,1.0,0,True,,,
P2P-000598,1.0,0,True,,,
P2P-000599,1.0,0,True,,,
P2P-000600,0.9230769230769231,1,False,Manager Approval,,
P2P-000601,1.0,0,True,,,
P2P-000602,1.0,0,True,,,
P2P-000603,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-000604,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-000605,1.0,0,True,,,
P2P-000606,0.8125,3,False,,Delivery Delayed | Invoice Blocked | Invoice Corrected,
P2P-000607,1.0,0,True,,,
P2P-000608,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-000609,1.0,0,True,,,
P2P-000610,1.0,0,True,,,
P2P-000611,1.0,0,True,,,
P2P-000612,0.8461538461538461,2,False,Manager Approval,Delivery Delayed,
P2P-000613,1.0,0,True,,,
P2P-000614,1.0,0,True,,,
P2P-000615,0.7222222222222222,5,False,,Corrected Invoice Received | Delivery Delayed | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-000616,1.0,0,True,,,
P2P-000617,1.0,0,True,,,
P2P-000618,0.7647058823529411,4,False,,Delivery Delayed | Payment Rejected,Invoice Matched | Payment Authorized
P2P-000619,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-000620,1.0,0,True,,,
P2P-000621,0.9230769230769231,1,False,Manager Approval,,
P2P-000622,1.0,0,True,,,
P2P-000623,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-000624,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-000625,0.8125,3,False,,Delivery Delayed | Request Reworked,Manager Approval
P2P-000626,1.0,0,True,,,
P2P-000627,1.0,0,True,,,
P2P-000628,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-000629,1.0,0,True,,,
P2P-000630,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-000631,1.0,0,True,,,
P2P-000632,0.9285714285714286,1,False,,Delivery Delayed,
P2P-000633,0.9285714285714286,1,False,,Delivery Delayed,
P2P-000634,1.0,0,True,,,
P2P-000635,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-000636,1.0,0,True,,,
P2P-000637,1.0,0,True,,,
P2P-000638,1.0,0,True,,,
P2P-000639,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-000640,0.8125,3,False,,Delivery Delayed | Invoice Blocked | Invoice Corrected,
P2P-000641,1.0,0,True,,,
P2P-000642,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-000643,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-000644,1.0,0,True,,,
P2P-000645,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-000646,1.0,0,True,,,
P2P-000647,0.7222222222222222,5,False,,Corrected Invoice Received | Delivery Delayed | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-000648,0.9230769230769231,1,False,Manager Approval,,
P2P-000649,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-000650,1.0,0,True,,,
P2P-000651,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-000652,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-000653,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-000654,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-000655,1.0,0,True,,,
P2P-000656,0.9230769230769231,1,False,Manager Approval,,
P2P-000657,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-000658,0.9285714285714286,1,False,,Delivery Delayed,
P2P-000659,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-000660,0.9230769230769231,1,False,Manager Approval,,
P2P-000661,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-000662,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-000663,1.0,0,True,,,
P2P-000664,1.0,0,True,,,
P2P-000665,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-000666,0.8,3,False,,Delivery Delayed | Three-Way Match Failed,
P2P-000667,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-000668,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-000669,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-000670,1.0,0,True,,,
P2P-000671,1.0,0,True,,,
P2P-000672,0.8125,3,False,,Delivery Delayed | Request Reworked,Manager Approval
P2P-000673,0.7222222222222222,5,False,,Corrected Invoice Received | Delivery Delayed | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-000674,0.9230769230769231,1,False,Manager Approval,,
P2P-000675,0.9285714285714286,1,False,,Delivery Delayed,
P2P-000676,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-000677,1.0,0,True,,,
P2P-000678,1.0,0,True,,,
P2P-000679,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-000680,0.7647058823529411,4,False,,Delivery Delayed | Payment Rejected,Invoice Matched | Payment Authorized
P2P-000681,1.0,0,True,,,
P2P-000682,1.0,0,True,,,
P2P-000683,0.8461538461538461,2,False,Manager Approval,Delivery Delayed,
P2P-000684,0.9285714285714286,1,False,,Delivery Delayed,
P2P-000685,0.8125,3,False,,Delivery Delayed | Request Reworked,Manager Approval
P2P-000686,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-000687,0.9285714285714286,1,False,,Delivery Delayed,
P2P-000688,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-000689,0.9230769230769231,1,False,Manager Approval,,
P2P-000690,1.0,0,True,,,
P2P-000691,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-000692,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-000693,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-000694,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-000695,1.0,0,True,,,
P2P-000696,0.9285714285714286,1,False,,Delivery Delayed,
P2P-000697,1.0,0,True,,,
P2P-000698,1.0,0,True,,,
P2P-000699,1.0,0,True,,,
P2P-000700,1.0,0,True,,,
P2P-000701,1.0,0,True,,,
P2P-000702,1.0,0,True,,,
P2P-000703,0.8125,3,False,,Delivery Delayed | Request Reworked,Manager Approval
P2P-000704,1.0,0,True,,,
P2P-000705,0.9285714285714286,1,False,,Delivery Delayed,
P2P-000706,0.9230769230769231,1,False,Manager Approval,,
P2P-000707,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-000708,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-000709,0.9230769230769231,1,False,Manager Approval,,
P2P-000710,1.0,0,True,,,
P2P-000711,0.9285714285714286,1,False,,Delivery Delayed,
P2P-000712,0.9230769230769231,1,False,Manager Approval,,
P2P-000713,0.9230769230769231,1,False,Manager Approval,,
P2P-000714,1.0,0,True,,,
P2P-000715,0.9230769230769231,1,False,Manager Approval,,
P2P-000716,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-000717,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-000718,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-000719,1.0,0,True,,,
P2P-000720,1.0,0,True,,,
P2P-000721,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-000722,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-000723,1.0,0,True,,,
P2P-000724,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-000725,1.0,0,True,,,
P2P-000726,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-000727,0.9230769230769231,1,False,Manager Approval,,
P2P-000728,1.0,0,True,,,
P2P-000729,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-000730,1.0,0,True,,,
P2P-000731,0.9285714285714286,1,False,,Delivery Delayed,
P2P-000732,1.0,0,True,,,
P2P-000733,0.9285714285714286,1,False,,Delivery Delayed,
P2P-000734,1.0,0,True,,,
P2P-000735,1.0,0,True,,,
P2P-000736,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-000737,1.0,0,True,,,
P2P-000738,1.0,0,True,,,
P2P-000739,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-000740,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-000741,1.0,0,True,,,
P2P-000742,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-000743,0.9230769230769231,1,False,Manager Approval,,
P2P-000744,0.9230769230769231,1,False,Manager Approval,,
P2P-000745,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-000746,0.8125,3,False,,Delivery Delayed | Request Reworked,Manager Approval
P2P-000747,1.0,0,True,,,
P2P-000748,1.0,0,True,,,
P2P-000749,0.9230769230769231,1,False,Manager Approval,,
P2P-000750,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-000751,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-000752,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-000753,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-000754,1.0,0,True,,,
P2P-000755,1.0,0,True,,,
P2P-000756,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-000757,0.9285714285714286,1,False,,Delivery Delayed,
P2P-000758,1.0,0,True,,,
P2P-000759,0.9285714285714286,1,False,,Delivery Delayed,
P2P-000760,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-000761,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-000762,1.0,0,True,,,
P2P-000763,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-000764,1.0,0,True,,,
P2P-000765,1.0,0,True,,,
P2P-000766,1.0,0,True,,,
P2P-000767,1.0,0,True,,,
P2P-000768,1.0,0,True,,,
P2P-000769,0.8461538461538461,2,False,Manager Approval,Delivery Delayed,
P2P-000770,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-000771,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-000772,1.0,0,True,,,
P2P-000773,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-000774,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-000775,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-000776,1.0,0,True,,,
P2P-000777,0.9230769230769231,1,False,Manager Approval,,
P2P-000778,0.8125,3,False,,Delivery Delayed | Request Reworked,Manager Approval
P2P-000779,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-000780,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-000781,1.0,0,True,,,
P2P-000782,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-000783,1.0,0,True,,,
P2P-000784,1.0,0,True,,,
P2P-000785,1.0,0,True,,,
P2P-000786,1.0,0,True,,,
P2P-000787,0.8125,3,False,,Delivery Delayed | Request Reworked,Manager Approval
P2P-000788,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-000789,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-000790,0.9230769230769231,1,False,Manager Approval,,
P2P-000791,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-000792,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-000793,1.0,0,True,,,
P2P-000794,1.0,0,True,,,
P2P-000795,0.9230769230769231,1,False,Manager Approval,,
P2P-000796,0.9230769230769231,1,False,Manager Approval,,
P2P-000797,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-000798,1.0,0,True,,,
P2P-000799,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-000800,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-000801,0.9230769230769231,1,False,Manager Approval,,
P2P-000802,1.0,0,True,,,
P2P-000803,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-000804,1.0,0,True,,,
P2P-000805,1.0,0,True,,,
P2P-000806,1.0,0,True,,,
P2P-000807,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-000808,0.9230769230769231,1,False,Manager Approval,,
P2P-000809,0.9230769230769231,1,False,Manager Approval,,
P2P-000810,0.9285714285714286,1,False,,Delivery Delayed,
P2P-000811,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-000812,1.0,0,True,,,
P2P-000813,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-000814,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-000815,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-000816,1.0,0,True,,,
P2P-000817,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-000818,0.9230769230769231,1,False,Manager Approval,,
P2P-000819,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-000820,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-000821,1.0,0,True,,,
P2P-000822,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-000823,1.0,0,True,,,
P2P-000824,1.0,0,True,,,
P2P-000825,1.0,0,True,,,
P2P-000826,0.9230769230769231,1,False,Manager Approval,,
P2P-000827,1.0,0,True,,,
P2P-000828,1.0,0,True,,,
P2P-000829,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-000830,0.9285714285714286,1,False,,Delivery Delayed,
